repoName,repoUrl
scravatar,https://github.com/magott/scravatar
com.github.dnbn.submerge:submerge-root,https://github.com/dnbn/submerge
com.github.jacoby6000:scoobie-contrib-ansi-sql_2.11,https://github.com/Jacoby6000/scoobie
com.hypertino:binders_2.11,https://github.com/hypertino/binders
org.isisaddons.module.freemarker:isis-module-freemarker-dom,https://github.com/isisaddons/isis-module-freemarker
org.gitlab:java-gitlab-api,https://github.com/timols/java-gitlab-api
com.github.misberner.graphviz-awt-shapes:graphviz-awt-shapes,https://github.com/misberner/graphviz-awt-shapes
net.smolok:smolok,https://github.com/smolok/smolok
titanium-currency,https://github.com/LssPolymerElements/titanium-currency
com.amazonaws.resources:aws-resources-parent-pom,https://github.com/awslabs/aws-sdk-java-resources
com.sksamuel.scalax:scalax_2.10,https://github.com/sksamuel/scalax
scalm,https://github.com/julienrf/scalm
Console,https://github.com/opensourceBIM/Console
tv.cntt:sinetja,https://github.com/sinetja/sinetja
org.wildfly.camel:example-camel-cdi,https://github.com/wildfly-extras/wildfly-camel
org.openstreetmap.atlas:atlas-generator,https://github.com/osmlab/atlas-generator
es.arcasi.oss:file-storage-spring-boot-starter,https://github.com/plopezmesa/file-storage-spring-boot-starter
com.coolerfall:android-app-uninstall-watcher,https://github.com/Coolerfall/Android-AppUninstallWatcher
com.airlenet:play-framework,https://github.com/airshiplay/play-platform
jsondoc-master,https://github.com/fabiomaffioletti/jsondoc
com.lapis.jsfexporter:jsf-exporter-core,https://github.com/rdicroce/jsfexporter
io.github.junxworks:junx,https://github.com/junxworks/junx
clear-sans-webfont,https://github.com/resir014/Clear-Sans-Webfont
jersey-extras,https://github.com/paradoxical-io/common.web
com.daveayan:gherkinsalad,https://github.com/daveayan/gherkinsalad
grace,https://github.com/hc-tys/grace
org.avaje.jersey:avaje-jersey-spring,https://github.com/avaje-jaxrs/avaje-jersey-spring
textAngular,https://github.com/fraywing/textAngular
com.stackify:apache-config,https://github.com/stackify/apache-config
braille-utils.basic-cli,https://github.com/joeha480/brailleutils
org.leibnizcenter:probabilistic-earley-parser,https://github.com/digitalheir/java-probabilistic-earley-parser
aws-param-store-config,https://github.com/mdsina/aws-param-store-config
io.rdbc.pool:rdbc-pool-java_2.11,https://github.com/rdbc-io/rdbc-pool
com.j256.simplemagic:simplemagic,https://github.com/j256/simplemagic
com.github.tmatek:zhang-shasha-java,https://github.com/tmatek/zhang-shasha-java
com.thesett:lojixbuild,https://github.com/rupertlssmith/lojix
startup,https://github.com/pyloque/startup
org.intelligents-ia:keystone,https://github.com/geronimo-iia/keystone
at.favre.lib:bcrypt,https://github.com/patrickfav/bcrypt
org.reaktivity:nukleus-kafka.spec,https://github.com/reaktivity/nukleus-kafka.spec
uk.gov.dwp.logging:encoded-logger-output,https://github.com/dwp/encoded-logger-output
mil.nga.sf:sf-proj,https://github.com/ngageoint/simple-features-proj-java
com.github.yamingd.qpush:qpush.client,https://github.com/yamingd/QPush
com.qifun:scala-bcp-rpc_2.11,https://github.com/qifun/scala-bcp-rpc
eu.socialsensor:geo-util,https://github.com/socialsensor/geo-util
scala-partest,https://github.com/scala/scala-partest
xmldocument,https://github.com/traviatasoftware/xmldocument
lib-gwt-file-test,https://github.com/laaglu/lib-gwt-file-test
org.javadelight:delight-fileupload,https://github.com/javadelight/delight-fileupload
com.universalmediaserver:external-maven-plugin,https://github.com/UniversalMediaServer/external-maven-plugin
org.mapdb:elsa,https://github.com/jankotek/elsa
de.deepamehta:deepamehta-project,https://github.com/jri/deepamehta
fess-suggest,https://github.com/codelibs/fess-suggest
com.github.database-rider:rider-parent,https://github.com/database-rider/database-rider
com.qurami.android.link:quramilink,https://github.com/qurami/QuramiLink-Android
xquerydoc-maven-plugin,https://github.com/cmarchand/xquerydoc-maven-plugin
net.bramp.db-patterns:db-patterns,https://github.com/bramp/db-patterns
form-binder-java,https://github.com/tminglei/form-binder-java
com.att.woorea:keystone-client,https://github.com/att/openstacksdk
org.openengsb.wrapped:openengsb-wrapped-parent,https://github.com/openengsb/openengsb-wrapped-parent
org.sonatype.sisu:sisu-encryptor,https://github.com/sonatype/sisu-encryptor
org.webjars:marked,https://github.com/webjars/marked
org.webjars:imagemin-optipng,https://github.com/webjars/imagemin-optipng
j2v8,https://github.com/eclipsesource/J2V8
eu.fusepool.p3:transformer-client-library,https://github.com/fusepoolp3/p3-transformer-client-library
org.djodjo.comm:jus-util,https://github.com/djodjoni/jus
slab,https://github.com/criteo/slab
org.webjars.npm:trim,https://github.com/component/trim
omise-java,https://github.com/omise/omise-java
org.dhatim:dropwizard-jwt-cookie-authentication,https://github.com/dhatim/dropwizard-jwt-cookie-authentication
org.webjars.npm:tachyons-border-colors,https://github.com/tachyons-css/tachyons-border-colors
cn.leancloud:storage-core,https://github.com/leancloud/java-sdk-all
org.ehcache:sizeof,https://github.com/ehcache/sizeof
in.workarounds.bundler:bundler-compiler,https://github.com/workarounds/bundler
superagent,https://github.com/visionmedia/superagent
codacy-api-scala,https://github.com/codacy/sbt-codacy-coverage
au.com.gridstone.rxstore:rxstore,https://github.com/Gridstone/RxStore
org.kill-bill.billing.plugin.java:killbill-base-plugin,https://github.com/killbill/killbill-plugin-framework-java
org.scalameta:metacp_2.12,https://github.com/scalameta/scalameta
com.snowtide:lucene-pdf,https://github.com/snowtide/lucene-pdf
battery-status-icon,https://github.com/Protoss78/battery-status-icon
com.samsaodev.vertical-floating-menu:library,https://github.com/samsao/vertical_floating_menu
sugo-android-sdk,https://github.com/Datafruit/sugo-android-sdk
com.github.fedeoasi:news-api-client_2.12,https://github.com/fedeoasi/news-api-client
org.fhir:ucum,https://github.com/FHIR/Ucum-java
org.r10r:sqlify,https://github.com/r10r-org/sqlify
com.aranea-apps.android.libs:android-logger,https://github.com/darko1002001/android-logger
randomito,https://github.com/randomito/randomito-all
com.semanticcms:semanticcms-news-all,https://github.com/aoindustries/semanticcms-news-all
com.onyxdevtools:onyx-database-parent,https://github.com/OnyxDevTools/onyx-database-parent
com.scalified:uitools,https://github.com/Scalified/uitools
mqtool,https://github.com/fancyerii/knowledge-distillation
com.github.peichhorn:lombok-pg,https://github.com/peichhorn/lombok-pg
org.springframework.cloud:spring-cloud-dataflow-parent,https://github.com/spring-cloud/spring-cloud-dataflow
jTahoe,https://github.com/jukta/j-tahoe
org.webjars.bower:lexicon,https://github.com/liferay/lexicon
org.mongojack:play-mongojack_2.10,https://github.com/jroper/play-mongojack
net.imglib2:bom-imglib2,https://github.com/scijava/pom-scijava
com.netflix.edda-client:edda-client-nflx-plugin,https://github.com/netflix/edda-client
pt.lighthouselabs.sherlock:sherlock,https://github.com/pires/sherlock
Backbone.js,https://github.com/webjars/backbonejs
org.apache.reef:wake-project,https://git@github.com/apache/reef
nz.ac.auckland.composite:composite-spring-aspects,https://github.com/uoa-group-applications/composite-spring-aspects
ru.nikitav.android.archetypes:android-archetype-project,https://github.com/Nikita-V/android-archetypes
org.scalacheck:scalacheck_sjs0.6_2.12,https://github.com/rickynils/scalacheck
org.webjars:draggabilly,https://github.com/webjars/draggabilly
org.webjars.npm:normalize-wheel,https://github.com/basilfx/normalize-wheel
parsleyjs,https://github.com/guillaumepotier/Parsley.js
com.byoutline.cachedfield:cachedfield,https://github.com/byoutline/CachedField
org.webjars:mout,https://github.com/webjars/mout
spark-netflow,https://github.com/sadikovi/spark-netflow
net.bramp.unsafe:unsafe-parent,https://github.com/bramp/unsafe
org.atemsource:atem-javadoc,https://github.com/stemey/atem-javadoc
org.ow2.docdoku:docdoku-plm,https://github.com/docdoku/docdoku-plm
korinject,https://github.com/korlibs/korinject
org.powertac:household-customer,https://github.com/powertac/household-customer
org.testtoolinterfaces:testsuiteinterface,https://github.com/ArjanKranenburg/tti_testsuiteinterface
org.webjars.npm:sshpk,https://github.com/arekinath/node-sshpk
uk.org.raje.maven.plugins:msbuild-maven-plugin-parent,https://github.com/andi12/msbuild-maven-plugin
org.webjars.npm:jimp,https://github.com/oliver-moran/jimp
org.objectquery:objectquery,https://github.com/objectquery/objectquery
JPMML-Evaluator,https://github.com/jpmml/jpmml-evaluator
lv.ctco.cukes:cukes,https://github.com/ctco/cukes
de.iterable:teavm-console,https://github.com/leobm/teavm-console
com.f2prateek.cloak:cloak,https://github.com/f2prateek/android-cloak
com.github.salomonbrys.androidfap:android-fragment-argument-processor,https://github.com/SalomonBrys/Android-FragmentArgumentProcessor
io.github.crew102:rapidrake,https://github.com/crew102/rapidrake-java
org.onepf:openiab,https://github.com/onepf/OpenIAB
com.github.rtoshiro:fullscreenvideoview,https://github.com/rtoshiro/FullscreenVideoView
org.apache.reef:reef-common,https://git@github.com/apache/reef
me.tatarka.rxloader:rxloader,https://github.com/evant/rxloader
is-date-object,https://github.com/ljharb/is-date-object
lucid-ui,https://github.com/appnexus/lucid
fr.avianey.apache-xmlgraphics:batik,https://github.com/avianey/apache-xmlgraphics-batik-maven
es.sandbox.ui.messages:flash-messages-parent,https://github.com/jeslopalo/flash-messages
once,https://github.com/isaacs/once
WebDav,https://github.com/xdtianyu/Webdav
ru.yandex:jackson-datatype-bolts,https://github.com/v1ctor/jackson-datatype-bolts
net.the4thdimension:audio-wife,https://github.com/jaydeepw/audio-wife
org.jasig.portlet:sakai-connector,https://github.com/Jasig/sakai-connector-portlet
org.seedstack.addons.jdbc:jdbc,https://github.com/seedstack/jdbc-addon
com.github.tvinke:bulletproof,https://github.com/tvinke/bulletproof
akka-persistence-dynamodb,https://github.com/akka/akka-persistence-dynamodb
service-control,https://github.com/hypertino/service-control
org.injava.lang:DesignByContract,https://github.com/jnook/org.injava.lang.DesignByContract
org.webjars.npm:clean-pslg,https://github.com/mikolalysenko/clean-pslg
org.iplantc:deliminator,https://github.com/iPlantCollaborativeOpenSource/deliminator
net.cattaka:methodhttpexporter-parent,https://github.com/cattaka/MethodHttpExporter
io.innerloop:spring-neo4j-ogm,https://github.com/inner-loop/spring-neo4j-ogm
RxBroadcast,https://github.com/cantrowitz/RxBroadcast
org.sonarsource.owasp:sonar-zap,https://github.com/Coveros/zap-sonar-plugin
angular-visjs,https://github.com/visjs/angular-visjs
org.anarres.graphviz:graphviz-builder,https://github.com/shevek/graphviz4j
com.vimalselvam:testng-extentsreport,https://github.com/email2vimalraj/TestNGExtentsReport
net.optionfactory:byter,https://github.com/optionfactory/pussyfoot
eventsourcing-repository,https://github.com/eventsourcing/es4j
org.mapsforge:vtm-ios,https://github.com/mapsforge/vtm
org.sonatype.plugins:sisu-maven-plugin,https://github.com/sonatype/sisu-maven-plugin
org.znerd:znerd-oss-parent,https://github.com/znerd/znerd-oss-parent
com.samskivert:depot,https://github.com/threerings/depot
org.webjars.npm:is-number-like,https://github.com/vigour-io/is-number-like
com.tr8nhub:struts2-clientsdk,https://github.com/tr8n/tr8n_struts2_clientsdk
com.github.axel22:scalameter_2.11.0-M7,https://github.com/axel22/scalameter
RestFB Messenger,https://github.com/marsbits/restfbmessenger
com.sailthru.client:sailthru-java-client,https://github.com/sailthru/sailthru-java-client
br.com.moip:java-sdk,https://github.com/moip/java-sdk
bitmap-dsl,https://github.com/adform/bitmap-dsl
com.github.indykish:megam_common_2.10,https://github.com/megamsys/megam_common
com.kosprov.jargon2:jargon2-backends,https://github.com/kosprov/jargon2-backends
com.github.aglover:ahoy,https://github.com/aglover/ahoy
com.github.kobusgrobler:fileswitcher-maven-plugin,https://github.com/kobusgrobler/fileswitcher-maven-plugin
com.att.aft:dme2,https://github.com/att/DME
com.bitmechanic:barrister,https://github.com/coopernurse/barrister-java
com.github.alonsodomin.cron4s:cron4s-types_sjs0.6_2.11,https://github.com/alonsodomin/cron4s
org.wso2.sp:org.wso2.carbon.sp.parent,https://github.com/wso2/product-sp
io.taig:akka-http-phoenix_2.12,https://github.com/taig/akka-http-phoenix
com.github.timeloveboy:utils,https://github.com/timeloveboy/utils
com.stratio.connector:stratio-connector-streaming,https://github.com/Stratio/stratio-connector-streaming
jaxrs-monitor,https://github.com/tnsasse/jaxrs-monitor
web-flash,https://github.com/enilu/web-flash
blancoApexFormatterCli,https://github.com/igapyon/blancoApexFormatterCli
com.github.xmlet:xsdParser,https://github.com/xmlet/XsdParser
org.mdlavin:tycho.junit.fixer,https://github.com/mdlavin/tycho-junit-fixer
org.mapdb:mapdb,https://github.com/jankotek/MapDB
embedded-jmxtrans,https://github.com/jmxtrans/embedded-jmxtrans
Identificator,https://github.com/clairton/identificator
com.tyro.oss:arbitrater,https://github.com/tyro/arbitrater
com.neuronrobotics:java-bowler,https://github.com/NeuronRobotics/java-bowler
com.github.jinahya:hex-codec,https://github.com/jinahya/hex-codec
org.beyene.sius:sius,https://github.com/mbe24/sius
net.gree.aurora:aurora-core,https://github.com/gree/aurora
org.koshinuke:yuzen,https://github.com/taichi/yuzen
com.jameswald.skinnylatte:common,https://github.com/jameswald/skinny-latte
com.github.snksoft:crc,https://github.com/snksoft/java-crc
org.meeuw:mihxil-json-parent,https://github.com/mihxil/json
Flare,https://github.com/AlwaysBeCrafting/Flare
com.englishtown:when.java-parent,https://github.com/englishtown/when.java
com.devspan.vendor:vendor-js,https://github.com/harlanji/vendor-maven-js
lv.draugiem:AndroidSDK,https://github.com/Draugiem/draugiem-android-sdk
com.axtstar:asta4e_2.11,https://github.com/axtstar/asta4e
org.webjars.npm:localtunnel,https://github.com/defunctzombie/localtunnel
de.cubeisland.engine:i18n,https://github.com/CubeEngineDev/I18n
com.github.ssedano:jump-consistent-hash,https://github.com/ssedano/jump-consistent-hash
com.object-refinery:orson-charts-fx,https://github.com/jfree/orson-charts-fx
flakeless,https://github.com/alltonp/flakeless
beeinstant-java-sdk,https://github.com/beeinstant-dev/beeinstant-java-sdk
org.anarres:parallelgzip,https://github.com/shevek/parallelgzip
log4j-cloudwatch-appender,https://github.com/speedwing/log4j-cloudwatch-appender
com.smoketurner.dropwizard:dropwizard-atomix,https://github.com/smoketurner/dropwizard-atomix
pl.newicom.dddd:view-update-sql_2.12,https://github.com/pawelkaczor/akka-ddd
org.incode.module.base:incode-module-base-dom,https://github.com/incodehq/incode-module-base
confuse,https://github.com/akurilov/confuse
org.webjars.npm:nomnom,https://github.com/harthur/nomnom
org.jboss.pressgang.ccms:pressgang-ccms-utils,https://github.com/pressgang-ccms/PressGangCCMSCommonUtilities
com.github.charithe:functional-java-plus,https://github.com/charithe/functional-java-plus
de.sciss:jacop,https://github.com/Sciss/jacop
org.colapietro.maven.plugins:nativedependencies-maven-plugin,https://github.com/virtuoushub/mavennatives
org.webjars.bower:jquery,https://github.com/jquery/jquery
com.fasterxml.jackson.dataformat:jackson-dataformats-text,https://github.com/FasterXML/jackson-dataformats-text
no.difi.sdp:sikker-digital-post-klient-java,https://github.com/difi/sikker-digital-post-klient
org.webjars.npm:map-obj,https://github.com/sindresorhus/map-obj
cronish,https://github.com/frograms/cronish
com.gantzgulch.tools:gantzgulch-tools-top,https://github.com/GantzGulchInc/GantzGulchTools
com.buttercoin:buttercoin-java,https://github.com/buttercoin/buttercoin-java
org.huahinframework:huahin-unit,https://github.com/huahin/huahin-unit
com.squareup.whorlwind:whorlwind,https://github.com/square/whorlwind
com.andreytim.jafar:jafar-algo,https://github.com/andreytim/jafar
com.github.rjdavis3:ebay-sdk,https://github.com/rjdavis3/ebay-sdk
fr.wseduc:mod-neo4j-persistor,https://github.com/web-education/mod-neo4j-persistor
com.io7m.junreachable.core,https://github.com/io7m/junreachable
com.metrekare:contentloadingprogressdialog,https://github.com/metrekare/ContentLoadingProgressDialog
com.buabook:spring-common,https://github.com/BuaBook/spring-common
com.semanticcms:semanticcms-file-taglib,https://github.com/aoindustries/semanticcms-file-taglib
net.mauhiz:jspc-maven-plugin,https://github.com/mauhiz/jspc-maven-plugin
d3-hierarchy,https://github.com/d3/d3-hierarchy
com.github.pavlospt:activitypassprotection,https://github.com/pavlospt/ActivityPassProtection
com.timesprint:hashids-scala_2.11,https://github.com/newhoggy/hashids-scala
TypeNBT,https://github.com/Katrix-/TypeNBT
org.jasig.portlet:simple-rss-portlet,https://github.com/steveswinsburg/simple-rss-portlet
com.truward.orion:eolaire-client,https://github.com/truward/eolaire-client
com.mapzen.android:pelias-android-sdk,https://github.com/mapzen/pelias-android-sdk
com.gravityrd:java-client,https://github.com/gravityrd/java-client
org.webjars.npm:devicon,https://github.com/konpa/devicon
com.github.avarabyeu:restendpoint,https://github.com/avarabyeu/restendpoint
com.vaadin.webjar:vaadin-cookie-consent,https://github.com/vaadin/vaadin-cookie-consent
org.webjars.npm:angular-numeraljs,https://github.com/baumandm/angular-numeraljs
org.skife.gressil:gressil,https://github.com/brianm/gressil
giants-web-parent,https://github.com/vencent-lu/giants-web
zxcvbn,https://github.com/dropbox/zxcvbn
org.objectquery:objectquery-orientdb,https://github.com/objectquery/objectquery-orientdb
org.jspringbot:jspringbot-libraries,https://github.com/jspringbot/jspringbot-libraries
org.jboss.as:jboss-as-console-parent,https://github.com/jbossas/console
org.eobjects.build:dotnet-maven-parent,https://github.com/kaspersorensen/dotnet-maven-plugin
tilepacker-gradle-plugin,https://github.com/mini2Dx/tilepacker
com.spotify:trickle,https://github.com/spotify/trickle
urlbuilder,https://github.com/mikaelhg/urlbuilder
no.nav.tjenestespesifikasjoner:jaxb-adapters,https://github.com/navikt/tjenestespesifikasjoner
org.xtext:xtext-gradle-plugin,https://github.com/oehme/xtext-gradle-plugin
org.webjars.bower:angular-gravatar,https://github.com/wallin/angular-gravatar
org.qooxdoo:qooxdoo-maven-parent,https://github.com/salmon-charles/qooxdoo-maven
org.webjars.bower:simplify-js,https://github.com/mourner/simplify-js
net.iot-solutions.graphdb:jcypher,https://github.com/Wolfgang-Schuetzelhofer/jcypher
com.github.mrstampy:esp-openbci,https://github.com/mrstampy/ESP-OpenBCI
org.giavacms.common:giavacms-common,https://github.com/giavacms/giavacms-common
com.networknt:light-oauth2,https://github.com/networknt/light-oauth2
org.siggi-ci:siggi-ci-bricks-build-reactor,https://github.com/siggi-ci/siggi-ci-bricks
swagger-spray,https://github.com/swagger-spray/swagger-spray
co.realtime:storage-android,https://github.com/realtime-framework/RealtimeStorage-Android
org.sangria-graphql:sangria-streaming-api_2.11,https://github.com/sangria-graphql/sangria-streaming-api
org.jnosql:jnosql-parent,https://github.com/eclipse/jnosql-parent
exts,https://github.com/sksamuel/exts
org.webjars.npm:global-dirs,https://github.com/sindresorhus/global-dirs
com.sun.solaris:embedded_su4j,https://github.com/kohsuke/embedded_su4j
ostrich,https://github.com/bazaarvoice/ostrich
org.webjars:foundation,https://github.com/webjars/foundation
io.apisense.jdeferred:jdeferred-core,https://github.com/jdeferred/jdeferred
com.github.andriykuba:play-handlebars,https://github.com/andriykuba/play-handlebars
io.fabric8:gitcontroller,https://github.com/fabric8io/gofabric8
com.ontotext.s4:s4-client,https://github.com/Ontotext-AD/S4
JOPA-Spring-transaction,https://github.com/ledsoft/jopa-spring-transaction
com.github.mryan43:arquillian-available-port-extension,https://github.com/mryan43/arquillian-available-port-extension
org.webjars.npm:moment-timezone,https://github.com/moment/moment-timezone
org.scalawag.sbt.gitflow:sbt-gitflow,https://github.com/scalawag/sbt-gitflow
com.simbacode:mobipayments,https://github.com/Simbacode/mobipayments
net.callumtaylor:swipetorefresh,https://github.com/scruffyfox/SwipeToRefresh
org.webjars:mori,https://github.com/webjars/mori
com.airhacks:javaee-bce-archetype,https://github.com/AdamBien/javaee-bce-archetype
rollbar,https://github.com/rollbar/rollbar-java
com.github.livesense:org.liveSense.misc.queryBuilder,https://github.com/liveSense/org.liveSense.misc.queryBuilder
com.lucidchart:akka-actor-context_2.12,https://github.com/lucidsoftware/akka-context
java-thread-context,https://github.com/lucidsoftware/java-thread-context
hynnet,https://github.com/hynnet/httpclient-util
powerscala-concurrent,https://github.com/darkfrog26/powerscala
net.leadware:hibernate4-maven-plugin,https://github.com/leadware/hibernate4-maven-plugin
com.dukescript.canvas:canvas,https://github.com/eppleton/canvas
com.nesscomputing.migratory:migratory-parent,https://github.com/NessComputing/migratory
com.hp.autonomy.frontend:parametric-databases,https://github.com/hpautonomy/java-parametric-databases
org.json4s:json4s-jackson_2.11,https://github.com/json4s/json4s
org.webjars.bowergithub.bahrus:if-diff,https://github.com/bahrus/if-diff
net.sf.robocode:codesize,https://github.com/robo-code/codesize
org.99soft:fluido-skin,https://github.com/99soft/fluido-skin
com.github.zaplatynski:archive-packagetype,https://github.com/zaplatynski/fsm-packagetype
gradle-ospackage-plugin,https://github.com/nebula-plugins/gradle-ospackage-plugin
com.ticketmaster.servos:util-butterknife,https://github.com/ticketmaster/servos
net.sf.jadretro:jadretro,https://github.com/ivmai/jadretro
com.signalcollect:triplerush_2.11,https://github.com/uzh/triplerush
fuzzywuzzy,https://github.com/xdrop/fuzzywuzzy
jquerymy,https://github.com/ermouth/jQuery.my
pjax,https://github.com/MoOx/pjax
Oryx,https://github.com/OryxProject/oryx
com.ixortalk:ixortalk-aws-s3-library,https://github.com/ixortalk/ixortalk-aws-s3-library
com.codeslap:groundy-parent,https://github.com/casidiablo/groundy
vaadin-license-checker,https://github.com/vaadin/license-checker
org.webjars:stat-mode,https://github.com/webjars/stat-mode
org.owfs:jowfsclient,https://github.com/tomasz-kucharski/jowfsclient
no.digipost:digipost-cache,https://github.com/digipost/digipost-cache
com.zackehh:siphash,https://github.com/zackehh/siphash-java
hu.meza.tools:galib,https://github.com/meza/galib
io.github.soc:testng-interface_sjs0.6_2.12,https://github.com/soc/scala-java-time
spinkit,https://github.com/tobiasahlin/SpinKit
esprit-mvc,https://github.com/espr-it/mvc
fr.inria.jfilter:jfilter-library,https://github.com/rouvoy/jfilter
io.github.huherto:springyRecords,https://github.com/huherto/springyRecords
com.github.javactic:javactic,https://github.com/javactic/javactic
com.github.nfwork:dbfoundui,https://github.com/nfwork/dbfoundui
com.github.13h3r.sqlmaster:parent,https://github.com/13h3r/sqlmaster
mvr-common,https://github.com/real-comp/dl-common
com.raskasa.metrics:metrics-okhttp-parent,https://github.com/raskasa/metrics-okhttp
gl-matrix,https://github.com/toji/gl-matrix
com.ckkloverdos:sysprop,https://github.com/loverdos/sysprop
com.diamondq.common.java.thirdparty:common-jackson-bom,https://github.com/diamondq/dq-common-java
angular-highlightjs,https://github.com/webjars/angular-highlightjs
me.palazzetti:adktoolkit,https://github.com/palazzem/adk-toolkit
com.github.michaelpisula:akka-persistence-inmemory_2.10,https://github.com/michaelpisula/akka-journal-inmemory
com.github.jcustenborder:maven-central-parent,https://github.com/jcustenborder/maven-central-parent
kr.motd.gradle:sphinx-gradle-plugin,https://github.com/trustin/sphinx-gradle-plugin
de.felixschulze:hockeyApp,https://github.com/x2on/gradle-hockeyapp-plugin
com.owteam.engUtils:log,https://github.com/bearlinux/owteam_engutils_log
com.bingzer.android:butler,https://github.com/bingzer/butler
com.github.lbordowitz.openforecast:examples,https://github.com/lbordowitz/OpenForecast
com.xebia:jackson-lombok,https://github.com/xebia/jackson-lombok
eu.inn:binders-typesafe-config_2.10,https://github.com/InnovaCo/binders-typesafe-config
com.bortbort.arduino:filo-firmata,https://github.com/reapzor/FiloFirmata
com.github.jhuir:application-configurator,https://github.com/jhuir/application-configurator
org.skife.cli:cli,https://github.com/brianm/git-like-cli
org.webjars.bowergithub.razorjack:quicksand,https://github.com/razorjack/quicksand
io.trane:future,https://github.com/traneio/future
io.opentracing.contrib:opentracing-spanmanager,https://github.com/opentracing-contrib/java-spanmanager
gl-surface3d,https://github.com/gl-vis/gl-surface3d
com.seventythree-apps:takeorselectpicture-library,https://github.com/sey/take-or-select-image
io.github.maanaim:hbase-om,https://github.com/maanaim/hbase-om
io.blep:spy-sql,https://github.com/bleporini/spy-sql
org.webjars.npm:node-notifier,https://github.com/mikaelbr/node-notifier
android-query,https://github.com/brk3/androidquery
converter,https://github.com/allegro/json-avro-converter
org.cloudhoist:ssh-transport,https://github.com/pallet/ssh-transport
com.slamdata:xml-names-core_2.12,https://github.com/slamdata/scala-xml-names
com.mottimotti.android:parent,https://github.com/tomkoptel/mottimotti-utils
systems.manifold:manifold-parent,https://github.com/manifold-systems/manifold
org.polago.deployconf:deployconf,https://github.com/polagoab/deployconf
de.codecentric:chaos-monkey-spring-boot,https://github.com/codecentric/chaos-monkey-spring-boot
undelay,https://github.com/softwaremill/undelay
org.terasoluna.gfw:terasoluna-gfw,https://github.com/terasolunaorg/terasoluna-gfw
azure-auth-filter,https://github.com/mike706574/java-azure-auth-filter
scala-typesafe-config-tokens,https://github.com/zalando-incubator/scala-typesafe-config-tokens
com.hiczp:bilibili-live-danmu-api,https://github.com/czp3009/bilibili_live_danmu_api
org.hudsonci.plugins:jdepend,https://github.com/hudson3-plugins/jdepend-plugin
com.segment.analytics.android:analytics,https://github.com/segmentio/analytics-android
com.quigley:zabbixj-core,https://github.com/michaelquigley/zabbixj
hasheq,https://github.com/TomasMikula/hasheq
io.card:android-sdk,https://github.com/card-io/card.io-Android-source
com.timgroup:narrative-scala_2.10,https://github.com/youdevise/narrative-scala
org.siqisource:demosupport,https://github.com/siqisource/demosupport
com.github.tobiasbuchholz:snappingseekbar,https://github.com/TobiasBuchholz/SnappingSeekBar
d3-color,https://github.com/d3/d3-color
com.estafet.microservices.scrum:microservices-scrum-commons-lib,https://github.com/Estafet-LTD/estafet-microservices-scrum-commons-lib
com.outr:scribe-macros_sjs0.6_2.12,https://github.com/outr/scribe
org.ops4j.pax:carrot,https://github.com/ops4j/org.ops4j.pax.carrot
net.jamesbaca.ascent:ascent,https://github.com/desertjim/ascent
com.bazaarvoice.maven.plugins:s3-upload-maven-plugin,https://github.com/bazaarvoice/s3-upload-maven-plugin
de.javatux:j4cups,https://github.com/oboehm/j4cups
de.ummels:scala-prioritymap_2.11,https://github.com/ummels/scala-prioritymap
com.github.crazyclownsola:recycler_container,https://github.com/CrazyClownSola/RecyclerContainer
Scent,https://github.com/handmadecode/scent
ImageLetterIcon,https://github.com/akashandroid90/ImageLetterIcon
ch.agent:t2,https://github.com/jpvetterli/time2lib
com.pelzer.util:pelzer-util,https://github.com/jpelzer/pelzer-util
codes.writeonce.jetscript:jetscript,https://github.com/alexey-romenskiy/jetscript
java-erasure,https://github.com/guoxuedong/java-erasure
f3270,https://github.com/vebqa/f3270
de.jpdigital:hibernate5-ddl-maven-plugin-core,https://github.com/jpdigital/hibernate5-ddl-maven-plugin
com.pengyifan.bioc:pengyifan-bioc,https://github.com/yfpeng/pengyifan-bioc
org.webjars:lz-string,https://github.com/webjars/lz-string
com.acenhauer.corball:corball-core,https://github.com/Acenhauer/corball
net.rootdev:java-rdfa-parent,https://github.com/shellac/java-rdfa
org.webjars.npm:output-file-sync,https://github.com/shinnn/output-file-sync
com.ullink.gradle:gradle-ikvm-plugin,https://github.com/Ullink/gradle-ikvm-plugin
com.dynatrace.oneagent.sdk.java:sdk,https://github.com/Dynatrace/OneAgent-SDK-for-Java
com.greatmancode:craftconomy3,https://github.com/greatman/craftconomy3
org.hudsonci.plugins:perforce,https://github.com/hudson3-plugins/perforce-plugin
de.ruedigermoeller:temp-late,https://github.com/RuedigerMoeller/temp-late
io.bddhub:detective.core,https://github.com/detectiveframework/detective
com.diogobernardino:williamchart,https://github.com/diogobernardino/WilliamChart
io.github.scalapb-json:scalapb-playjson_2.12,https://github.com/scalapb-json/scalapb-playjson
com.truward.orion:user-service-client,https://github.com/truward/user-service-client
net.dossot:rx-mule,https://github.com/ddossot/RxMule
com.genesys:provisioning,https://github.com/GenesysPureEngage/provisioning-client-java
org.webjars.bowergithub.esri:terraformer-wkt-parser,https://github.com/Esri/terraformer-wkt-parser
js4j,https://github.com/jshaptic/js4j
co.realtime:storage,https://github.com/realtime-framework/RealtimeStorage-Java
org.datayoo.caiser:caiser-parent,https://github.com/colorknight/caiser
